BOTTLE,20010917WHPSIOSCD
#code : jjward hyd_to_exchange.pl 
#original files copied from HTML directory: 20010917
#original HYD file: a16shy.txt   Mon Sep 17 08:37:13 2001
#original SUM file: a16ssu.txt   Mon Sep 17 08:37:13 2001
EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,THETA
,,,,,,,,,,,,DBAR,ITS-90,PSS-78,,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,PMOL/KG,,PMOL/KG,,DEG C
     318MSAVE5,  A16S,   238,  1,     12,     12,2,19890201,2009,-33.0083, -24.9767, 4580,    597.9,   8.3540,  34.6265,2,  34.6251,2,    204.2,2,    10.81,2,    21.50,2,     0.00,2,     1.49,2, -999.000,9, -999.000,9,  8.2907
     318MSAVE5,  A16S,   238,  1,     13,     13,2,19890201,2009,-33.0083, -24.9767, 4580,    756.5,   5.1906,  34.3048,2,  34.3043,2,    239.0,2,    15.94,2,    26.22,2,     0.00,2,     1.80,2, -999.000,9, -999.000,9,  5.1281
     318MSAVE5,  A16S,   238,  1,     14,     14,2,19890201,2009,-33.0083, -24.9767, 4580,    848.2,   4.4552,  34.2675,2,  34.2668,2,    238.4,2,    20.44,2,    27.89,2,     0.00,2,     1.91,2, -999.000,9, -999.000,9,  4.3893
     318MSAVE5,  A16S,   238,  1,     15,     15,2,19890201,2009,-33.0083, -24.9767, 4580,    945.1,   3.8232,  34.2567,2,  34.2555,2,    236.1,2,    25.97,2,    29.46,2,     0.00,2,     2.03,2, -999.000,9, -999.000,9,  3.7537
     318MSAVE5,  A16S,   238,  1,     16,     16,2,19890201,2009,-33.0083, -24.9767, 4580,   1049.2,   3.3387,  34.2737,2,  34.2719,2,    227.5,2,    33.75,2,    30.94,2,     0.00,2,     2.14,2, -999.000,9, -999.000,9,  3.2647
     318MSAVE5,  A16S,   238,  1,     17,     17,2,19890201,2009,-33.0083, -24.9767, 4580,   1257.1,   2.9289,  34.3701,2,  34.3697,2,    203.8,2,    48.10,2,    32.85,2,     0.00,2,     2.26,2, -999.000,9, -999.000,9,  2.8420
     318MSAVE5,  A16S,   238,  1,     18,     18,2,19890201,2009,-33.0083, -24.9767, 4580,   1400.4,   2.8397,  34.4734,2,  34.4745,2,    191.5,2,    56.27,2,    32.95,2,     0.00,2,     2.28,2, -999.000,9, -999.000,9,  2.7421
     318MSAVE5,  A16S,   238,  1,     19,     19,2,19890201,2009,-33.0083, -24.9767, 4580,   1547.5,   2.7930,  34.5646,2,  34.5644,2,    185.9,2,    60.33,2,    32.38,2,     0.00,2,     2.22,2, -999.000,9, -999.000,9,  2.6836
     318MSAVE5,  A16S,   238,  1,     20,     20,2,19890201,2009,-33.0083, -24.9767, 4580,   1698.4,   2.8001,  34.6489,2,  34.6489,2,    190.4,2,    60.28,2,    30.91,2,     0.00,2,     2.12,2, -999.000,9, -999.000,9,  2.6778
     318MSAVE5,  A16S,   238,  1,     21,     21,2,19890201,2009,-33.0083, -24.9767, 4580,   1900.0,   2.8321,  34.7394,2,  34.7393,2,    201.3,2,    55.92,2,    28.49,2,     0.00,2,     1.96,2, -999.000,9, -999.000,9,  2.6917
     318MSAVE5,  A16S,   238,  1,     22,     22,2,19890201,2009,-33.0083, -24.9767, 4580,   2082.1,   2.7956,  34.7928,2,  34.7934,2,    215.0,2,    51.35,2,    26.59,2,     0.00,2,     1.82,2, -999.000,9, -999.000,9,  2.6392
     318MSAVE5,  A16S,   238,  1,     23,     23,2,19890201,2009,-33.0083, -24.9767, 4580,   2248.4,   2.8396,  34.8391,2,  34.8402,2,    225.5,2,    46.39,2,    24.80,2,     0.00,2,     1.69,2, -999.000,9, -999.000,9,  2.6670
     318MSAVE5,  A16S,   238,  1,     24,     24,2,19890201,2009,-33.0083, -24.9767, 4580,   2450.2,   2.8108,  34.8650,2,  34.8652,2,    234.0,2,    43.69,2,    23.71,2,     0.01,2,     1.59,2, -999.000,9, -999.000,9,  2.6194
     318MSAVE5,  A16S,   238,  1,     25,     25,2,19890201,2009,-33.0083, -24.9767, 4580,   2649.1,   2.7791,  34.8836,2,  34.8840,2,    240.4,2,    40.99,2,    22.78,2,     0.00,2,     1.54,2, -999.000,9, -999.000,9,  2.5689
     318MSAVE5,  A16S,   238,  1,     26,     26,2,19890201,2009,-33.0083, -24.9767, 4580,   2849.6,   2.7248,  34.8923,2,  34.8917,2,    244.1,2,    40.34,2,    22.21,2,     0.00,2,     1.49,2, -999.000,9, -999.000,9,  2.4956
     318MSAVE5,  A16S,   238,  1,     27,     27,2,19890201,2009,-33.0083, -24.9767, 4580,   2999.9,   2.6570,  34.8929,2,  34.8931,2,    248.1,2,    40.91,2,    22.17,2,     0.00,2,     1.48,2, -999.000,9, -999.000,9,  2.4139
     318MSAVE5,  A16S,   238,  1,     28,     28,2,19890201,2009,-33.0083, -24.9767, 4580,   3200.5,   2.5019,  34.8840,2,  34.8841,2,    245.8,2,    45.57,2,    22.51,2,     0.00,2,     1.52,2, -999.000,9, -999.000,9,  2.2415
     318MSAVE5,  A16S,   238,  1,     29,     29,2,19890201,2009,-33.0083, -24.9767, 4580,   3400.2,   2.2326,  34.8606,2,  34.8609,2,    243.0,2,    55.69,2,    23.75,2,     0.00,2,     1.61,2, -999.000,9, -999.000,9,  1.9577
     318MSAVE5,  A16S,   238,  1,     30,     30,2,19890201,2009,-33.0083, -24.9767, 4580,   3600.2,   1.9784,  34.8370,2,  34.8381,2,    239.5,2,    65.44,2,    24.89,2,     0.00,2,     1.68,2, -999.000,9, -999.000,9,  1.6888
     318MSAVE5,  A16S,   238,  1,     31,     31,2,19890201,2009,-33.0083, -24.9767, 4580,   3750.8,   1.7914,  34.8187,2,  34.8200,2,    236.9,2,    72.34,2,    25.89,2,     0.00,2,     1.75,2, -999.000,9, -999.000,9,  1.4906
     318MSAVE5,  A16S,   238,  1,     32,     32,2,19890201,2009,-33.0083, -24.9767, 4580,   3949.2,   1.5063,  34.7885,2,  34.7881,2,    231.1,2,    83.93,2,    27.51,2,     0.00,2,     1.86,2, -999.000,9, -999.000,9,  1.1921
     318MSAVE5,  A16S,   238,  1,     33,     33,2,19890201,2009,-33.0083, -24.9767, 4580,   4099.3,   1.2697,  34.7625,2,  34.7637,2,    227.2,2,    95.68,2,    28.75,2,     0.00,2,     1.95,2, -999.000,9, -999.000,9,  0.9461
     318MSAVE5,  A16S,   238,  1,     34,     34,2,19890201,2009,-33.0083, -24.9767, 4580,   4298.7,   1.0291,  34.7358,2,  34.7364,2,    222.9,2,   102.45,2,    30.14,2,     0.00,2,     2.04,2, -999.000,5, -999.000,5,  0.6908
     318MSAVE5,  A16S,   238,  1,     35,     35,2,19890201,2009,-33.0083, -24.9767, 4580,   4594.1,   0.7988,  34.7115,2,  34.7103,2,    219.7,2,   113.28,2,    31.43,2,     0.00,2,     2.14,2, -999.000,9, -999.000,9,  0.4350
     318MSAVE5,  A16S,   238,  1,     36,     36,2,19890201,2009,-33.0083, -24.9767, 4580,   4665.7,   0.7997,  34.7110,2,  34.7115,2,    219.2,2,   113.61,2,    31.49,2,     0.00,2,     2.14,2, -999.000,5, -999.000,5,  0.4277
     318MSAVE5,  A16S,   239,  1,      1,      1,2,19890202,0221,-33.4983, -24.9833, 4367,      6.6,  22.5652,  35.8048,2,  35.8040,2,    220.8,2,     1.17,2,     0.10,2,     0.00,2,     0.08,2,    1.840,2,    0.975,2, 22.5639
     318MSAVE5,  A16S,   239,  1,      2,      2,2,19890202,0221,-33.4983, -24.9833, 4367,     15.5,  22.5642,  35.8046,2,  35.8040,2,    220.2,2,     1.17,2,     0.10,2,     0.00,2,     0.08,2, -999.000,9, -999.000,9, 22.5611
     318MSAVE5,  A16S,   239,  1,      3,      3,2,19890202,0221,-33.4983, -24.9833, 4367,     31.5,  22.2684,  35.7747,2,  35.7630,2,    221.9,2,     1.17,2,     0.10,2,     0.00,2,     0.07,2, -999.000,9, -999.000,9, 22.2621
     318MSAVE5,  A16S,   239,  1,      4,      4,2,19890202,0221,-33.4983, -24.9833, 4367,     51.7,  20.3515,  35.6876,2,  35.7010,2,    240.4,2,     1.17,2,     0.10,2,     0.01,2,     0.09,2,    2.048,2,    1.059,2, 20.3419
     318MSAVE5,  A16S,   239,  1,      5,      5,2,19890202,0221,-33.4983, -24.9833, 4367,     86.2,  16.3496,  35.6497,2,  35.6430,2,    238.5,2,     1.17,2,     0.10,2,     0.01,2,     0.18,2,    2.198,2,    1.141,2, 16.3357
     318MSAVE5,  A16S,   239,  1,      6,      6,2,19890202,0221,-33.4983, -24.9833, 4367,    109.3,  15.6215,  35.5810,2,  35.5830,2,    225.4,2,     1.76,2,     2.34,2,     0.04,2,     0.30,2, -999.000,9, -999.000,9, 15.6044
     318MSAVE5,  A16S,   239,  1,      7,      7,2,19890202,0221,-33.4983, -24.9833, 4367,    148.6,  14.8434,  35.4763,2,  35.4780,2,    218.2,2,     2.15,2,     4.88,2,     0.02,2,     0.45,2,    2.138,2,    1.105,2, 14.8210
     318MSAVE5,  A16S,   239,  1,      8,      8,2,19890202,0221,-33.4983, -24.9833, 4367,    188.0,  14.5990,  35.4727,2,  35.4750,2,    222.1,2,     2.15,2,     5.18,2,     0.02,2,     0.47,2, -999.000,9, -999.000,9, 14.5709
     318MSAVE5,  A16S,   239,  1,      9,      9,2,19890202,0221,-33.4983, -24.9833, 4367,    228.0,  14.1688,  35.4350,2,  35.4220,2,    222.9,2,     2.34,2,     6.06,2,     0.02,2,     0.52,2,    2.156,2,    1.110,2, 14.1355
     318MSAVE5,  A16S,   239,  1,     10,     10,2,19890202,0221,-33.4983, -24.9833, 4367,    298.9,  13.6769,  35.4011,2,  35.4000,2,    231.8,2,     2.34,2,     5.96,2,     0.02,2,     0.52,2,    2.382,2,    1.211,2, 13.6341
     318MSAVE5,  A16S,   239,  1,     11,     11,2,19890202,0221,-33.4983, -24.9833, 4367,    348.2,  13.2129,  35.3313,2,  35.3350,2,    236.4,2,     2.74,2,     6.84,2,     0.02,2,     0.58,2,    2.366,2,    1.203,2, 13.1641
     318MSAVE5,  A16S,   239,  1,     12,     12,2,19890202,0221,-33.4983, -24.9833, 4367,    396.3,  12.2715,  35.1442,2,  35.1440,2,    220.5,2,     3.71,2,    10.26,2,     0.01,2,     0.78,2,    1.991,2,    0.967,2, 12.2185
     318MSAVE5,  A16S,   239,  1,     13,     13,2,19890202,0221,-33.4983, -24.9833, 4367,    481.1,  10.3117,  34.8464,2,  34.8530,2,    211.0,2,     6.25,2,    15.83,2,     0.01,2,     1.12,2,    1.698,2,    0.843,2, 10.2541
     318MSAVE5,  A16S,   239,  1,     14,     14,2,19890202,0221,-33.4983, -24.9833, 4367,    598.1,   8.0144,  34.5833,2,  34.5890,2,    207.3,2,    10.95,2,    21.90,2,     0.01,2,     1.51,2,    1.299,2,    0.632,2,  7.9527
     318MSAVE5,  A16S,   239,  1,     15,     15,2,19890202,0221,-33.4983, -24.9833, 4367,    728.8,   5.5593,  34.3441,2,  34.3460,2,    227.9,2,    15.94,2,    26.20,2,     0.01,2,     1.79,2,    1.306,2,    0.611,2,  5.4971
     318MSAVE5,  A16S,   239,  1,     16,     16,2,19890202,0221,-33.4983, -24.9833, 4367,    795.7,   4.8582,  34.2907,2,  34.2930,2,    235.5,2,    18.09,2,    26.98,2,     0.01,2,     1.87,2,    1.318,2,    0.640,2,  4.7942
     318MSAVE5,  A16S,   239,  1,     17,     17,2,19890202,0221,-33.4983, -24.9833, 4367,    915.7,   3.9730,  34.2657,2,  34.2640,2,    233.9,2,    24.83,2,    29.04,2,     0.01,2,     1.98,2,    0.991,2,    0.465,2,  3.9049
     318MSAVE5,  A16S,   239,  1,     18,     18,2,19890202,0221,-33.4983, -24.9833, 4367,   1049.2,   3.4521,  34.2921,2,  34.2910,2,    221.5,2,    34.32,2,    30.80,2,     0.01,2,     2.10,2,    0.662,2,    0.315,2,  3.3771
     318MSAVE5,  A16S,   239,  1,     19,     19,2,19890202,0221,-33.4983, -24.9833, 4367,   1227.3,   3.0272,  34.3806,2,  34.3790,2,    202.2,2,    46.34,2,    32.36,2,     0.01,2,     2.21,2,    0.268,2,    0.132,2,  2.9417
     318MSAVE5,  A16S,   239,  1,     20,     20,2,19890202,0221,-33.4983, -24.9833, 4367,   1435.1,   2.8046,  34.5114,2,  34.5110,2,    186.9,2,    58.26,2,    32.75,2,     0.02,2,     2.24,2,    0.095,2,    0.047,2,  2.7044
     318MSAVE5,  A16S,   239,  1,     21,     21,2,19890202,0221,-33.4983, -24.9833, 4367,   1698.4,   2.8186,  34.6627,2,  34.6640,2,    190.0,2,    60.41,2,    30.69,2,     0.02,2,     2.08,2, -999.000,9, -999.000,9,  2.6960
     318MSAVE5,  A16S,   239,  1,     22,     22,2,19890202,0221,-33.4983, -24.9833, 4367,   1898.1,   2.8602,  34.7489,2,  34.7500,2,    202.4,2,    55.91,2,    28.25,2,     0.02,2,     1.91,2,    0.010,2,    0.004,2,  2.7195
     318MSAVE5,  A16S,   239,  1,     23,     23,2,19890202,0221,-33.4983, -24.9833, 4367,   2047.6,   2.8440,  34.7856,2,  34.7860,2,    211.1,2,    52.68,2,    26.78,2,     0.02,2,     1.82,2, -999.000,9, -999.000,9,  2.6900
     318MSAVE5,  A16S,   239,  1,     24,     24,2,19890202,0221,-33.4983, -24.9833, 4367,   2199.6,   2.8529,  34.8255,2,  34.8270,2,    220.9,2,    48.38,2,    25.21,2,     0.02,2,     1.71,2,    0.002,2,   -0.005,2,  2.6847
     318MSAVE5,  A16S,   239,  1,     25,     25,2,19890202,0221,-33.4983, -24.9833, 4367,   2399.2,   2.8329,  34.8564,2,  34.8570,2,    230.0,2,    44.17,2,    23.94,2,     0.02,2,     1.61,2, -999.000,9, -999.000,9,  2.6461
     318MSAVE5,  A16S,   239,  1,     26,     26,2,19890202,0221,-33.4983, -24.9833, 4367,   2599.6,   2.8104,  34.8778,2,  34.8780,2,    237.2,2,    41.44,2,    22.87,2,     0.02,2,     1.54,2,   -0.001,2,   -0.003,2,  2.6044
     318MSAVE5,  A16S,   239,  1,     27,     27,2,19890202,0221,-33.4983, -24.9833, 4367,   2799.8,   2.7214,  34.8863,2,  34.8870,2,    241.8,2,    40.65,2,    22.38,2,     0.02,2,     1.50,2, -999.000,9, -999.000,9,  2.4973
     318MSAVE5,  A16S,   239,  1,     28,     28,2,19890202,0221,-33.4983, -24.9833, 4367,   2998.8,   2.5913,  34.8813,2,  34.8810,2,    242.3,2,    44.27,2,    22.58,2,     0.02,2,     1.52,2,    0.002,2,   -0.003,2,  2.3498
     318MSAVE5,  A16S,   239,  1,     29,     29,2,19890202,0221,-33.4983, -24.9833, 4367,   3199.6,   2.4531,  34.8745,2,  34.8750,2,    242.6,2,    48.38,2,    22.87,2,     0.02,2,     1.53,2, -999.000,9, -999.000,9,  2.1939
     318MSAVE5,  A16S,   239,  1,     30,     30,2,19890202,0221,-33.4983, -24.9833, 4367,   3400.1,   2.2051,  34.8567,2,  34.8570,2,    241.4,2,    56.78,2,    23.75,2,     0.02,2,     1.59,2, -999.000,9, -999.000,9,  1.9309
     318MSAVE5,  A16S,   239,  1,     31,     31,2,19890202,0221,-33.4983, -24.9833, 4367,   3601.1,   1.9933,  34.8369,2,  34.8380,2,    238.7,2,    64.11,2,    24.63,2,     0.02,2,     1.66,2,    0.002,2,   -0.002,2,  1.7032
     318MSAVE5,  A16S,   239,  1,     32,     32,2,19890202,0221,-33.4983, -24.9833, 4367,   3800.2,   1.6355,  34.8020,2,  34.8030,2,    233.4,2,    77.40,2,    26.49,2,     0.02,2,     1.79,2, -999.000,9, -999.000,9,  1.3337
     318MSAVE5,  A16S,   239,  1,     33,     33,2,19890202,0221,-33.4983, -24.9833, 4367,   4000.0,   1.4090,  34.7769,2,  34.7780,2,    229.1,2,    86.40,2,    27.66,2,     0.02,2,     1.89,2,    0.001,2,   -0.002,2,  1.0921
     318MSAVE5,  A16S,   239,  1,     34,     34,2,19890202,0221,-33.4983, -24.9833, 4367,   4200.3,   1.1803,  34.7518,2,  34.7510,2,    224.9,2,    98.42,2,    29.13,2,     0.02,2,     1.98,2,    0.007,2,   -0.001,2,  0.8483
     318MSAVE5,  A16S,   239,  1,     35,     35,2,19890202,0221,-33.4983, -24.9833, 4367,   4348.7,   1.0521,  34.7372,2,  34.7370,2,    222.6,2,   105.46,2,    29.91,2,     0.02,2,     2.03,2,    0.011,2,    0.001,2,  0.7077
     318MSAVE5,  A16S,   239,  1,     36,     36,2,19890202,0221,-33.4983, -24.9833, 4367,   4434.8,   0.8812,  34.7195,2,  34.7200,2,    219.8,2,   111.91,2,    30.89,2,     0.02,2,     2.09,2,    0.017,6,    0.009,6,  0.5326
     318MSAVE5,  A16S,   240,  1,      2,      2,2,19890202,0826,-34.0167, -24.9517, 4015,      1.4,  20.8962,  35.4707,2,  35.4700,2,    231.2,2,     1.06,2,     0.11,2,     0.00,2,     0.13,2, -999.000,9, -999.000,9, 20.8960
     318MSAVE5,  A16S,   240,  1,      1,      1,2,19890202,0826,-34.0167, -24.9517, 4015,      1.4,  20.9405,  35.4711,2,-999.0000,9,    229.8,2,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9, 20.9403
     318MSAVE5,  A16S,   240,  1,      3,      3,2,19890202,0826,-34.0167, -24.9517, 4015,     23.8,  19.0049,  35.4336,2,  35.4320,2,    241.0,2,     1.05,2,     0.11,2,     0.00,2,     0.13,2, -999.000,9, -999.000,9, 19.0007
     318MSAVE5,  A16S,   240,  1,      4,      4,2,19890202,0826,-34.0167, -24.9517, 4015,     39.5,  17.4753,  35.4604,2,  35.4400,2,    250.6,2,     1.04,2,     0.12,2,     0.00,2,     0.15,2, -999.000,9, -999.000,9, 17.4686
     318MSAVE5,  A16S,   240,  1,      5,      5,2,19890202,0826,-34.0167, -24.9517, 4015,     64.2,  15.6208,  35.5069,2,  35.4980,2,    251.1,2,     1.62,2,     0.90,2,     0.08,2,     0.24,2, -999.000,9, -999.000,9, 15.6108
     318MSAVE5,  A16S,   240,  1,      6,      6,2,19890202,0826,-34.0167, -24.9517, 4015,     99.2,  14.2199,  35.4464,2,  35.4500,2,    229.3,2,     2.41,2,     5.12,2,     0.05,2,     0.47,2, -999.000,9, -999.000,9, 14.2054
     318MSAVE5,  A16S,   240,  1,      7,      7,2,19890202,0826,-34.0167, -24.9517, 4015,    149.2,  13.6182,  35.3724,2,  35.3700,2,    229.7,2,     2.79,2,     6.52,2,     0.02,2,     0.56,2, -999.000,9, -999.000,9, 13.5970
     318MSAVE5,  A16S,   240,  1,      8,      8,2,19890202,0826,-34.0167, -24.9517, 4015,    199.1,  13.5389,  35.4023,2,  35.4000,2,    238.5,2,     2.78,2,     6.16,2,     0.02,2,     0.56,2, -999.000,9, -999.000,9, 13.5107
     318MSAVE5,  A16S,   240,  1,      9,      9,2,19890202,0826,-34.0167, -24.9517, 4015,    249.3,  13.3056,  35.3691,2,  35.3690,2,    238.6,2,     2.77,2,     6.53,2,     0.02,2,     0.56,2, -999.000,9, -999.000,9, 13.2706
     318MSAVE5,  A16S,   240,  1,     10,     10,2,19890202,0826,-34.0167, -24.9517, 4015,    299.2,  12.7974,  35.2732,2,  35.2710,2,    239.1,2,     2.96,2,     7.49,2,     0.02,2,     0.62,2, -999.000,9, -999.000,9, 12.7564
     318MSAVE5,  A16S,   240,  1,     11,     11,2,19890202,0826,-34.0167, -24.9517, 4015,    348.6,  12.1136,  35.1498,2,  35.1470,2,    240.1,2,     3.15,2,     8.63,2,     0.02,2,     0.70,2, -999.000,9, -999.000,9, 12.0674
     318MSAVE5,  A16S,   240,  1,     12,     12,2,19890202,0826,-34.0167, -24.9517, 4015,    444.2,  10.0522,  34.8087,2,  34.8110,2,    227.6,2,     5.33,2,    14.77,2,     0.00,2,     1.06,2, -999.000,9, -999.000,9, 10.0000
     318MSAVE5,  A16S,   240,  1,     13,     13,2,19890202,0826,-34.0167, -24.9517, 4015,    504.1,   8.3275,  34.5833,2,  34.5850,2,    230.1,2,     7.71,2,    19.84,2,     0.01,2,     1.36,2, -999.000,9, -999.000,9,  8.2746
     318MSAVE5,  A16S,   240,  1,     14,     14,2,19890202,0826,-34.0167, -24.9517, 4015,    600.7,   6.2174,  34.3754,2,  34.3770,2,    232.4,2,    12.09,2,    24.48,2,     0.00,2,     1.67,2, -999.000,9, -999.000,9,  6.1636
     318MSAVE5,  A16S,   240,  1,     15,     15,2,19890202,0826,-34.0167, -24.9517, 4015,    676.6,   5.2021,  34.2836,2,  34.2830,2,    245.7,2,    14.48,2,    26.00,2,     0.00,2,     1.76,2, -999.000,9, -999.000,9,  5.1465
     318MSAVE5,  A16S,   240,  1,     16,     16,2,19890202,0826,-34.0167, -24.9517, 4015,    721.3,   4.8240,  34.2677,2,  34.2680,2,    246.6,2,    16.66,2,    26.79,2,     0.00,2,     1.82,2, -999.000,9, -999.000,9,  4.7666
     318MSAVE5,  A16S,   240,  1,     17,     17,2,19890202,0826,-34.0167, -24.9517, 4015,    801.2,   4.3161,  34.2455,2,  34.2450,2,    247.3,2,    19.65,2,    27.72,2,     0.00,2,     1.85,2, -999.000,9, -999.000,9,  4.2551
     318MSAVE5,  A16S,   240,  1,     18,     18,2,19890202,0826,-34.0167, -24.9517, 4015,    901.1,   3.7649,  34.2369,2,  34.2360,2,    243.0,2,    25.03,2,    29.30,2,     0.00,2,     2.00,2, -999.000,9, -999.000,9,  3.6994
     318MSAVE5,  A16S,   240,  1,     19,     19,2,19890202,0826,-34.0167, -24.9517, 4015,    999.8,   3.4914,  34.2747,2,  34.2760,2,    229.8,2,    32.01,2,    30.83,2,     0.00,2,     2.08,2, -999.000,9, -999.000,9,  3.4201
     318MSAVE5,  A16S,   240,  1,     20,     20,2,19890202,0826,-34.0167, -24.9517, 4015,   1200.4,   2.9950,  34.3879,2,  34.3880,2,    201.1,2,    48.57,2,    32.97,2,     0.00,2,     2.24,2, -999.000,9, -999.000,9,  2.9119
     318MSAVE5,  A16S,   240,  1,     21,     21,2,19890202,0826,-34.0167, -24.9517, 4015,   1351.4,   2.8091,  34.4616,2,  34.4620,2,    190.4,2,    56.95,2,    33.49,2,     0.00,2,     2.28,2, -999.000,9, -999.000,9,  2.7157
     318MSAVE5,  A16S,   240,  1,     22,     22,2,19890202,0826,-34.0167, -24.9517, 4015,   1500.7,   2.7864,  34.5677,2,  34.5680,2,    185.3,2,    61.34,2,    32.71,2,     0.00,2,     2.22,2, -999.000,9, -999.000,9,  2.6810
     318MSAVE5,  A16S,   240,  1,     23,     23,2,19890202,0826,-34.0167, -24.9517, 4015,   1647.5,   2.8069,  34.6371,2,  34.6360,2,    187.8,2,    61.54,2,    31.60,2,     0.00,2,     2.14,2, -999.000,9, -999.000,9,  2.6888
     318MSAVE5,  A16S,   240,  1,     24,     24,2,19890202,0826,-34.0167, -24.9517, 4015,   1800.2,   2.8276,  34.7011,2,  34.7010,2,    195.4,2,    58.74,2,    29.80,2,     0.00,2,     2.01,2, -999.000,9, -999.000,9,  2.6961
     318MSAVE5,  A16S,   240,  1,     25,     25,2,19890202,0826,-34.0167, -24.9517, 4015,   2001.6,   2.8409,  34.7830,2,  34.7830,2,    211.2,2,    52.74,2,    27.08,2,     0.00,2,     1.82,2, -999.000,9, -999.000,9,  2.6911
     318MSAVE5,  A16S,   240,  1,     26,     26,2,19890202,0826,-34.0167, -24.9517, 4015,   2200.8,   2.8444,  34.8304,2,  34.8300,2,    222.1,2,    48.54,2,    25.25,2,     0.00,2,     1.70,2, -999.000,9, -999.000,9,  2.6762
     318MSAVE5,  A16S,   240,  1,     27,     27,2,19890202,0826,-34.0167, -24.9517, 4015,   2397.4,   2.8381,  34.8615,2,  34.8620,2,    232.1,2,    44.14,2,    23.92,2,     0.00,2,     1.59,2, -999.000,9, -999.000,9,  2.6514
     318MSAVE5,  A16S,   240,  1,     28,     28,2,19890202,0826,-34.0167, -24.9517, 4015,   2600.8,   2.7872,  34.8786,2,  34.8780,2,    238.5,2,    42.14,2,    23.16,2,     0.00,2,     1.54,2, -999.000,9, -999.000,9,  2.5816
     318MSAVE5,  A16S,   240,  1,     29,     29,2,19890202,0826,-34.0167, -24.9517, 4015,   2801.5,   2.7085,  34.8873,2,  34.8870,2,    242.6,2,    41.34,2,    22.52,2,     0.00,2,     1.50,2, -999.000,9, -999.000,9,  2.4845
     318MSAVE5,  A16S,   240,  1,     30,     30,2,19890202,0826,-34.0167, -24.9517, 4015,   3001.9,   2.5871,  34.8837,2,  34.8840,2,    243.5,2,    44.13,2,    22.62,2,     0.00,2,     1.51,2, -999.000,9, -999.000,9,  2.3454
     318MSAVE5,  A16S,   240,  1,     31,     31,2,19890202,0826,-34.0167, -24.9517, 4015,   3202.7,   2.3756,  34.8706,2,  34.8710,2,    243.3,2,    50.33,2,    23.22,2,     0.00,2,     1.55,2, -999.000,9, -999.000,9,  2.1179
     318MSAVE5,  A16S,   240,  1,     32,     32,2,19890202,0826,-34.0167, -24.9517, 4015,   3401.4,   2.1636,  34.8536,2,  34.8530,2,   -999.0,9,    56.73,2,    24.01,2,     0.00,2,     1.60,2, -999.000,9, -999.000,9,  1.8903
     318MSAVE5,  A16S,   240,  1,     33,     33,2,19890202,0826,-34.0167, -24.9517, 4015,   3601.4,   1.9100,  34.8308,2,  34.8310,2,    239.3,2,    66.74,2,    25.22,2,     0.00,2,     1.68,2, -999.000,9, -999.000,9,  1.6220
     318MSAVE5,  A16S,   240,  1,     34,     34,2,19890202,0826,-34.0167, -24.9517, 4015,   3845.9,   1.6029,  34.7993,2,  34.7990,2,    233.9,2,    79.95,2,    26.98,2,     0.00,2,     1.80,2,   -0.001,2,   -0.005,2,  1.2971
     318MSAVE5,  A16S,   240,  1,     35,     35,2,19890202,0826,-34.0167, -24.9517, 4015,   4001.7,   1.4062,  34.7766,2,  34.7770,2,    229.3,2,    88.77,2,    28.19,2,     0.00,2,     1.89,2,    0.003,2,   -0.001,2,  1.0892
     318MSAVE5,  A16S,   240,  1,     36,     36,2,19890202,0826,-34.0167, -24.9517, 4015,   4063.9,   1.3700,  34.7722,2,  34.7720,2,    228.6,2,    90.38,2,    28.24,2,     0.00,2,     1.90,2,    0.002,2,   -0.002,2,  1.0472
     318MSAVE5,  A16S,   241,  1,      1,      1,2,19890202,1424,-34.4983, -25.0050, 3964,      2.0,  21.4452,  35.3370,2,  35.3400,2,    228.4,2,     1.37,2,     0.10,2,     0.00,2,     0.14,2,    2.039,2,    1.054,2, 21.4449
     318MSAVE5,  A16S,   241,  1,      2,      2,2,19890202,1424,-34.4983, -25.0050, 3964,     18.8,  20.9338,  35.3352,2,  35.3320,2,    231.4,2,     1.37,2,     0.10,2,     0.00,2,     0.14,2, -999.000,9, -999.000,9, 20.9302
     318MSAVE5,  A16S,   241,  1,      3,      3,2,19890202,1424,-34.4983, -25.0050, 3964,     39.9,  18.7936,  35.3220,2,  35.3240,2,    244.3,2,     1.37,2,     0.10,2,     0.00,2,     0.14,2, -999.000,9, -999.000,9, 18.7865
